date,lon,lat,SSS
1997-04-16,-82.5,7.917143,32.672752
1997-04-16,-81.5,7.917143,33.231968
1997-04-16,-80.5,7.917143,33.396446
1997-04-16,-79.5,7.917143,32.846397
1997-04-16,-78.5,7.917143,32.125084
1997-04-16,-84.5,8.509959,32.191338
1997-04-16,-83.5,8.509959,32.509293
1997-04-16,-84.5,9.1537075,32.376755
1997-04-16,-81.5,9.1537075,35.99375
1997-04-16,-80.5,9.1537075,36.10497
1997-04-16,-77.5,9.1537075,36.28345
1997-04-16,-76.5,9.1537075,36.261604
1997-04-16,-82.5,9.849413,36.278286
1997-04-16,-81.5,9.849413,36.083942
1997-04-16,-80.5,9.849413,36.13266
1997-04-16,-79.5,9.849413,36.193832
1997-04-16,-78.5,9.849413,36.24366
1997-04-16,-77.5,9.849413,36.267624
1997-04-16,-76.5,9.849413,36.19144
1997-05-16,-84.5,7.917143,32.000454
1997-05-16,-83.5,7.917143,32.36426
1997-05-16,-82.5,7.917143,32.67612
1997-05-16,-81.5,7.917143,33.063408
1997-05-16,-80.5,7.917143,32.52948
1997-05-16,-79.5,7.917143,31.45301
1997-05-16,-78.5,7.917143,29.990301
1997-05-16,-84.5,8.509959,32.037956
1997-05-16,-83.5,8.509959,32.289463
1997-05-16,-84.5,9.1537075,32.152348
1997-05-16,-81.5,9.1537075,36.00956
1997-05-16,-80.5,9.1537075,36.092617
1997-05-16,-77.5,9.1537075,36.189342
1997-05-16,-76.5,9.1537075,36.168068
1997-05-16,-82.5,9.849413,36.24485
1997-05-16,-81.5,9.849413,36.129078
1997-05-16,-80.5,9.849413,36.134415
1997-05-16,-79.5,9.849413,36.20741
1997-05-16,-78.5,9.849413,36.21541
1997-05-16,-77.5,9.849413,36.254345
1997-05-16,-76.5,9.849413,36.08435
1997-06-16,-84.5,7.917143,31.05468
1997-06-16,-83.5,7.917143,30.669104
1997-06-16,-82.5,7.917143,30.348461
1997-06-16,-81.5,7.917143,29.793863
1997-06-16,-80.5,7.917143,29.181707
1997-06-16,-79.5,7.917143,29.368874
1997-06-16,-78.5,7.917143,27.643658
1997-06-16,-84.5,8.509959,30.868702
1997-06-16,-83.5,8.509959,30.645891
1997-06-16,-84.5,9.1537075,30.633621
1997-06-16,-81.5,9.1537075,34.787376
1997-06-16,-80.5,9.1537075,34.94676
1997-06-16,-77.5,9.1537075,35.364754
1997-06-16,-76.5,9.1537075,35.40897
1997-06-16,-82.5,9.849413,35.141487
1997-06-16,-81.5,9.849413,35.295933
1997-06-16,-80.5,9.849413,35.323532
