Date,Sample_name,Run,ID,Row,Int,par49,d47,d47_SE,D47_Raw,D47_SD,D47_final,Final_d18O,Final_d13C,OUTLIER,Specimen,Species,Sample_nr,Datetime,Sample_or_Standard,Sample_or_Standard2,D47_offset_corr_strict,D47_offset_N_strict,D47_accepted,D47_corrETF_strict,D47_acc,Instrument,D47_sd_ext,d18O_sd_ext,d13C_sd_ext,mineral,temp_strict,d18Ow_strict,Sample_nr2,Dist,ShellChron_Age,ShellChron_DOY,ShellChron_DOY_err,month_score,month,Day_offset,ShellChron_DOY_rotated,Rotated month
44727.61181,PWP_Grad_133_135_136_139,248,NdW,41,20633.744,0.001626511,19.66310082,0.017732592,-0.183571976,0.109222184,0.67595,1.111046183,1.966140883,FALSE,SG116,Glycymeris radiolyrata,133;135;136;139,44727.61181,Sample,Sample,0.687487508,18,NA,0.666924704,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,4.462530357,-0.964134191,135.75,27.3217742,1709.154622,249.154622,NA,4,April,234,118.154622,4
44727.63889,PWP_Grad_083_084_085_089_092_093,248,NdW,42,16345.553,0.002290798,18.72054016,0.034162427,-0.389465294,0.165908257,0.46225,0.771074006,1.579124476,FALSE,SG116,Glycymeris radiolyrata,083;084;085;089;092;093,44727.63889,Sample,Sample,0.429665047,14,NA,0.429545678,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,104.9194615,16.08065934,87.66666667,35.37863248,2651.933524,96.93352352,8.446765822,11,November,234,330.9335235,11
44728.54861,PWP_Grad_179_180,249,NdW,5,19560.82,0.000889889,20.44231166,0.017005754,-0.294648936,0.097278784,0.593,1.976627127,1.985732669,FALSE,SG116,Glycymeris radiolyrata,179;180,44728.54861,Sample,Sample,0.567774218,22,NA,0.556487878,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,40.05966547,7.307581308,179.5,20.43351064,1011.630573,281.6305732,44.5974595,5,May,234,150.6305732,5
44728.62986,PWP_Grad_196_198,249,NdW,8,17605.949,0.001247108,19.5872946,0.016790698,-0.328231585,0.099838477,0.55839,1.042344441,2.140491547,FALSE,SG116,Glycymeris radiolyrata,196;198,44728.62986,Sample,Sample,0.524096089,23,NA,0.516215368,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,56.91305254,9.330745177,197,17.73404255,469.9693965,104.9693965,NA,12,December,234,338.9693965,12
44728.76667,PWP_Grad_181_182_187_194,249,NdW,13,18287.926,0.001537049,19.73186679,0.027254194,-0.287015296,0.14813339,0.60031,1.30964193,1.959415136,FALSE,SG116,Glycymeris radiolyrata,181;182;187;194,44728.76667,Sample,Sample,0.576518737,25,NA,0.564439893,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,37.02704021,6.070651203,186,19.43085106,742.0959463,12.09594634,NA,9,September,234,246.0959463,9
44728.84861,PWP_Grad_199_200_202,249,NdW,16,14138.339,0.001995192,20.33905651,0.018621049,-0.308261622,0.127912484,0.57812,1.7135298,2.188047934,FALSE,SG116,Glycymeris radiolyrata,199;200;202,44728.84861,Sample,Sample,0.55073993,5,NA,0.540871317,NA,PACMAN,0.049933999,0.092848257,0.141236548,aragonite,46.28363658,8.173242087,200.3333333,17.21985816,497.1593347,132.1593347,21.29014367,1,January,234,1.1593347,1
44366.39653,4A_JF,474,NdW,38,13294.735,0.142693032,21.14386975,0.021264848,-0.144191877,0.128401441,0.58442,2.484624498,2.240317889,FALSE,SG116,Glycymeris radiolyrata,22,44366.39653,Sample,Sample,0.657208875,10,NA,0.650442772,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,9.013276081,1.455034889,22,46.53333333,3699.703829,49.70382851,15.89068044,10,October,234,283.7038285,10
44366.41944,3D_JF,474,NdW,39,10994.181,0.143720345,20.63743734,0.023030314,-0.169105041,0.136265258,0.55961,1.828673301,2.442856133,FALSE,SG116,Glycymeris radiolyrata,18,44366.41944,Sample,Sample,0.672374584,6,NA,0.665364317,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,4.883951972,-0.14957328,18,47.15555556,3753.381336,103.3813363,27.69890454,12,December,234,337.3813363,12
44366.49097,4F_JF,474,NdW,42,16257.138,0.142500476,21.08846852,0.019510627,-0.163008272,0.115626516,0.59639,2.303607994,2.386077061,FALSE,SG116,Glycymeris radiolyrata,27,44366.49097,Sample,Sample,0.643230198,45,NA,0.636953646,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,12.90899189,2.145908033,27,45.75555556,3560.131729,275.1317293,16.03992811,5,May,234,144.1317293,5
44601.5625,G_rad_201,544,BV,6,16626.21,0.053492396,19.06213645,0.019275449,-0.173332458,0.099342161,0.61582,1.220349046,1.885137331,FALSE,SG116,Glycymeris radiolyrata,201,44601.5625,Sample,Sample,0.674372443,14,NA,0.669827286,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,3.683685981,-1.037605963,201,17.11702128,405.5193285,40.51932854,25.51519862,10,October,234,274.5193285,10
44601.59931,G_rad_137,544,BV,8,12549.875,0.066932874,19.44319292,0.015824647,-0.244349621,0.091424918,0.5418,1.499605043,2.063220768,FALSE,SG116,Glycymeris radiolyrata,137,44601.59931,Sample,Sample,NA,no_STD,NA,NA,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,NA,NA,137,27.13225806,1700.466052,240.4660519,33.22279863,4,April,234,109.4660519,4
44601.67569,G_rad_021,544,BV,12,16017.565,0.067709611,18.83353702,0.020478105,-0.2105013,0.117094701,0.5774,0.819071571,2.125585325,FALSE,SG116,Glycymeris radiolyrata,21,44601.67569,Sample,Sample,0.637134428,10,NA,0.633725001,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,13.86561488,0.871841755,21,46.68888889,3752.282956,102.2829561,22.01266388,12,December,234,336.2829561,12
44601.86458,G_rad_029,544,BV,22,13256.015,0.121868829,19.3834881,0.024461663,-0.190123677,0.133579648,0.59841,1.077762975,2.364353475,FALSE,SG116,Glycymeris radiolyrata,29,44601.86458,Sample,Sample,0.697645902,8,NA,0.693093042,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,-2.331061778,-2.623608523,29,45.44444444,3491.48269,206.4826896,15.52370069,3,March,234,75.4826896,3
44602.95347,G-RAD-084+085,545,BV,11,13911.28,0.103447794,19.29097536,0.021588312,-0.196533939,0.13293115,0.64751,1.074872864,2.278215538,FALSE,SG116,Glycymeris radiolyrata,84;85,44602.95347,Sample,Sample,0.683619374,10,NA,0.680756683,NA,PLUS,0.036363811,0.174757385,0.088195272,aragonite,0.808764575,-1.865179489,84.5,35.89423077,2742.103366,187.1033661,12.22499286,2,February,234,56.1033661,2
