ID,D,Run,Row,Sample.intensity,X49.parameter,D47_raw,D47_SD,D47_final,Temperature,d18O,d13C,Whorl,sample_nr,Year,season_manual,d18O_SD,day,DOY_SD,season_label,T_d18O,DOY,Season
BA091,2467,506,8,16008,0.128,-0.225,0.109,0.628,14,-2.05,-0.49,BA,91,5,summer,0.1,1624.558415,13.30366899,3,25.374,164.5584147,summer
BA093,2479,508,33,14734,0.071,-0.215,0.097,0.598,23.7,-2.14,-0.32,BA,93,5,summer,0.1,1626.963355,13.2796388,3,25.7646,166.963355,summer
BBavg01,2484,507,6,17583,0.141,-0.153,0.119,0.609,20.1,-1.76,0.17,BB,1,5,summer,0.1,1628.917904,13.19071871,3,24.1154,168.917904,summer
BB101,2484,,,,,,,,,-1.62,,,,,,0.1,1628.917904,13.19071871,,,168.917904,
BB201,2484,,,,,,,,,-1.56,,,,,,0.1,1628.917904,13.19071871,,,168.917904,
BB301,2484,,,,,,,,,-1.84,,,,,,0.1,1628.917904,13.19071871,,,168.917904,
BB401,2484,,,,,,,,,-1.65,,,,,,0.1,1628.917904,13.19071871,,,168.917904,
BB501,2484,,,,,,,,,-1.66,,,,,,0.1,1628.917904,13.19071871,,,168.917904,
BB003,2488,506,39,22763,-0.002,-0.212,0.097,0.544,43.4,-1.73,-0.04,BB,3,5,summer,0.1,1629.950742,13.11934998,3,23.9852,169.950742,summer
BB601a,2491,,,,,,,,,-1.82,0.13,,,,,0.1,1631.421504,13.01880882,,,171.421504,
BB005,2496,,,,,,,,,-1.77,-0.29,,,,,0.1,1633.235353,13.07182689,,,173.235353,
BB007,2502,505,35,21069,0.009,-0.235,0.101,0.565,35.2,-1.96,-0.36,BB,7,5,summer,0.1,1635.431249,12.76340388,3,24.9834,175.431249,summer
BB009,2508,,,,,,,,,-1.78,-0.19,,,,,0.1,1637.848971,11.74100945,,,177.848971,
BB011,2514,505,36,16722,0.066,-0.231,0.115,0.594,24.8,-1.83,-0.14,BB,11,5,summer,0.1,1640.141582,11.45792066,3,24.4192,180.141582,summer
BB013,2520,,,,,,,,,-1.75,-0.3,,,,,0.1,1642.740849,11.14361589,,,182.740849,
BB015,2526,,,,,,,,,-1.81,-0.53,,,,,0.1,1644.933692,10.88090995,,,184.933692,
BB017,2532,,,,,,,,,-1.55,-0.75,,,,,0.1,1647.229382,10.58795623,,,187.229382,
BB701,2534,,,,,,,,,-1.95,-1.39,,,,,0.1,1648.194916,10.07862591,,,188.194916,
BB019,2538,505,32,20829,0.011,-0.203,0.099,0.582,29.1,-1.84,-0.9,BB,19,5,summer,0.1,1649.816241,9.562554653,3,24.4626,189.816241,summer
BB021,2538,506,5,15218,0.103,-0.163,0.118,0.692,-3.7,-1.89,-1.34,BB,21,5,summer,0.1,1654.547813,9.057674996,3,24.6796,194.547813,summer
BB023,2550,,,,,,,,,-1.77,-1.37,,,,,0.1,1654.387657,8.370532391,,,194.387657,
BB025,2556,,,,,,,,,-1.75,-1.25,,,,,0.1,1656.734987,7.959595103,,,196.734987,
BB027,2562,508,20,19534,0.047,-0.232,0.098,0.577,30.9,-2.2,-1.08,BB,27,5,summer,0.1,1659.279385,7.604519668,3,26.025,199.279385,summer
BB029,2568,506,30,13856,0.078,-0.285,0.109,0.524,52,-2.24,-1.12,BB,29,5,summer,0.1,1661.567531,8.109283626,3,26.1986,201.567531,summer
BB031,2574,505,38,20494,0.021,-0.31,0.091,0.518,54.6,-1.96,-1.19,BB,31,5,summer,0.1,1663.80089,7.130630491,3,24.9834,203.80089,summer
BB033,2580,,,,,,,,,-1.76,-1.48,,,,,0.1,1665.993753,7.30124181,,,205.993753,
BB035,2586,507,15,17710,0.127,-0.135,0.114,0.635,12.1,-2.1,-1.44,BB,35,5,summer,0.1,1668.047677,9.882030405,3,25.591,208.047677,summer
BB037,2592,506,14,18353,0.089,-0.198,0.112,0.656,5.9,-2.18,-0.82,BB,37,5,summer,0.1,1670.177086,9.774228551,3,25.9382,210.177086,summer
BB701,2534,506,17,16981,0.067,-0.201,0.115,0.653,6.7,-1.8,-1.12,BB,701,5,summer,0.1,1648.194916,10.39318418,3,24.289,188.194916,summer
BB702,2596,,,,,,,,,-1.88,-1.07,,,,,0.1,1671.506514,11.0121398,,,211.506514,
BB703,2597,,,,,,,,,-2.18,-1.15,,,,,0.1,1671.812432,10.48486055,,,211.812432,
BB039,2598,,,,,,,,,-1.96,-1.04,,,,,0.1,1672.117655,10.76362081,,,212.117655,
BB704,2599,,,,,,,,,-2.13,-1.2,,,,,0.1,1672.468835,11.52145178,,,212.468835,
BB705,2602,,,,,,,,,-1.84,-1.33,,,,,0.1,1673.418863,17.49620086,,,213.418863,
BB041,2604,,,,,,,,,-1.98,-1.9,,,,,0.1,1674.061499,17.90959349,,,214.061499,
BB043(2),2610,,,,,,,,,-1.45,-1.21,,,,,0.1,1677.234934,49.14146848,,,217.234934,
BB045(2),2616,,,,,,,,,-1.87,-1.64,,,,,0.1,1679.669804,51.64182804,,,219.669804,
BB047,2622,,,,,,,,,-1.72,-1.74,,,,,0.1,1682.398452,12.77237282,,,222.398452,
BB049,2628,,,,,,,,,-1.57,-0.98,,,,,0.1,1683.600655,59.81844128,,,223.600655,
BB051,2634,,,,,,,,,-1.77,-1.17,,,,,0.1,1685.468246,6.650835584,,,225.468246,
BB053,2640,,,,,,,,,-1.61,-0.99,,,,,0.1,1687.226186,6.046316686,,,227.226186,
BB055(1),2646,,,,,,,,,-1.68,-0.73,,,,,0.1,1689.281052,6.129705074,,,229.281052,
BB706,2650.5,,,,,,,,,-1.56,-0.56,,,,,0.1,1691.160497,6.160395174,,,231.160497,
BB057,2652,,,,,,,,,-1.61,-0.18,,,,,0.1,1691.549933,6.149194334,,,231.549933,
BB059,2658,,,,,,,,,-1.97,-0.32,,,,,0.1,1693.545563,6.909692584,,,233.545563,
BB707,2662,,,,,,,,,-1.28,0.26,,,,,0.1,1695.048697,5.599202431,,,235.048697,
BB061,2664,,,,,,,,,-1.67,-0.66,,,,,0.1,1695.485722,5.720001386,,,235.485722,
BB063,2670,,,,,,,,,-1.61,-0.98,,,,,0.1,1697.905447,5.493120151,,,237.905447,
BB065,2676,,,,,,,,,-1.47,-0.93,,,,,0.1,1700.414102,5.453355912,,,240.414102,
BB067,2682,,,,,,,,,-1.34,-1.18,,,,,0.1,1703.048025,5.570744032,,,243.048025,
BB069,2688,,,,,,,,,-1.56,-1.37,,,,,0.1,1705.354323,5.746158072,,,245.354323,
BB071,2694,,,,,,,,,-1.53,-1.47,,,,,0.1,1708.028096,5.743880313,,,248.028096,
BB073,2700,,,,,,,,,-1.34,-1.39,,,,,0.1,1710.706375,5.656973396,,,250.706375,
BB075,2706,,,,,,,,,-0.99,-0.93,,,,,0.1,1713.68376,5.478793569,,,253.68376,
BB079,2718,,,,,,,,,-1.01,-0.84,,,,,0.1,1719.655819,5.760108077,,,259.655819,
BB081,2724,,,,,,,,,-1.02,-0.81,,,,,0.1,1722.767423,5.711339611,,,262.767423,
BB083,2730,,,,,,,,,-1.03,-1.79,,,,,0.1,1726.084942,5.654808205,,,266.084942,
BB085,2736,,,,,,,,,-0.9,-1.02,,,,,0.1,1729.036603,5.432127274,,,269.036603,
BB087,2742,,,,,,,,,-0.92,-1.81,,,,,0.1,1733.012721,5.365290682,,,273.012721,
BB089,2748,,,,,,,,,-0.93,-1.38,,,,,0.1,1736.763806,5.371400592,,,276.763806,
BB708,2750,,,,,,,,,-1.03,-1.53,,,,,0.1,1738.328789,5.19033757,,,278.328789,
BB091,2754,,,,,,,,,-0.83,-1.37,,,,,0.1,1741.588037,5.020207719,,,281.588037,
BB093,2760,,,,,,,,,0,-0.25,,,,,0.1,1746.36294,3.111405973,,,286.36294,
BB095,2766,,,,,,,,,-0.24,-1.72,,,,,0.1,1751.508475,3.442381058,,,291.508475,
BB096,2769,,,,,,,,,-0.31,-1.59,,,,,0.1,1753.66262,4.007812983,,,293.66262,
BB097,2772,,,,,,,,,0.27,-1.21,,,,,0.1,1756.992473,5.323281092,,,296.992473,
BB098,2775,,,,,,,,,0.11,-1.65,,,,,0.1,1766.832863,32.14236078,,,306.832863,
BB099,2778,,,,,,,,,0.39,-1.23,,,,,0.1,1772.859521,42.32376638,,,312.859521,
BB0100,2781,,,,,,,,,-0.03,-1.07,,,,,0.1,1779.155011,49.09262717,,,319.155011,
BB0101,2784,,,,,,,,,0.42,-1.18,,,,,0.1,1786.889434,55.77369227,,,326.889434,
BB0102,2787,,,,,,,,,0.3,-0.09,,,,,0.1,1779.395389,36.48781828,,,319.395389,
BB0103,2790,,,,,,,,,0.32,-0.65,,,,,0.1,1799.890806,62.41706983,,,339.890806,
BB0104,2793,,,,,,,,,0.27,-0.52,,,,,0.1,1795.231397,51.49204693,,,335.231397,
BB709,2795,,,,,,,,,0.28,0.46,,,,,0.1,1786.56692,1.051891889,,,326.56692,
BB0105,2796,,,,,,,,,0.7,0.85,,,,,0.1,1788.660983,,,,328.660983,
BB0107,2802,,,,,,,,,0.02,0.41,,,,,0.1,1929.972455,,,,104.972455,
